timestamp,service,p99_latency_ms,error_rate_pct,request_count,error_count,active_connections,max_connections,cache_hit_ratio
2026-07-05T05:40:00Z,checkout-api,314,0.0,18,0,114,200,0.949
2026-07-05T05:45:00Z,checkout-api,309,0.0,12,0,116,200,0.958
2026-07-05T05:50:00Z,checkout-api,313,0.0,16,0,117,200,0.941
2026-07-05T05:55:00Z,checkout-api,340,0.0,14,0,113,200,0.939
2026-07-05T06:00:00Z,checkout-api,276,0.0,20,0,116,200,0.929
2026-07-05T06:05:00Z,checkout-api,341,0.0,22,0,115,200,0.951
2026-07-05T06:10:00Z,checkout-api,341,9.091,22,2,121,200,0.95
2026-07-05T06:15:00Z,checkout-api,411,0.0,25,0,117,200,0.941
2026-07-05T06:20:00Z,checkout-api,338,0.0,26,0,123,200,0.94
2026-07-05T06:25:00Z,checkout-api,381,0.0,17,0,114,200,0.955
2026-07-05T06:30:00Z,checkout-api,349,0.0,19,0,113,200,0.956
2026-07-05T06:35:00Z,checkout-api,338,0.0,18,0,121,200,0.955
2026-07-05T06:40:00Z,checkout-api,342,0.0,19,0,115,200,0.966
2026-07-05T06:45:00Z,checkout-api,322,0.0,21,0,120,200,0.957
2026-07-05T06:50:00Z,checkout-api,379,0.0,18,0,120,200,0.949
2026-07-05T06:55:00Z,checkout-api,313,0.0,16,0,113,200,0.94
2026-07-05T07:00:00Z,checkout-api,415,0.0,28,0,113,200,0.943
2026-07-05T07:05:00Z,checkout-api,441,0.0,25,0,119,200,0.951
2026-07-05T07:10:00Z,checkout-api,355,0.0,25,0,123,200,0.955
2026-07-05T07:15:00Z,checkout-api,380,0.0,25,0,113,200,0.949
2026-07-05T07:20:00Z,checkout-api,395,0.0,26,0,120,200,0.941
2026-07-05T07:25:00Z,checkout-api,318,4.348,23,1,114,200,0.942
2026-07-05T07:30:00Z,checkout-api,390,0.0,18,0,119,200,0.952
2026-07-05T07:35:00Z,checkout-api,275,6.25,16,1,122,200,0.946
2026-07-05T07:40:00Z,checkout-api,364,0.0,23,0,123,200,0.956
2026-07-05T07:45:00Z,checkout-api,300,0.0,22,0,119,200,0.937
2026-07-05T07:50:00Z,checkout-api,335,0.0,23,0,117,200,0.966
2026-07-05T07:55:00Z,checkout-api,320,0.0,23,0,121,200,0.95
2026-07-05T08:00:00Z,checkout-api,326,4.545,22,1,122,200,0.944
2026-07-05T08:05:00Z,checkout-api,413,0.0,28,0,122,200,0.939
2026-07-05T08:10:00Z,checkout-api,306,0.0,17,0,113,200,0.949
2026-07-05T08:15:00Z,checkout-api,344,0.0,17,0,121,200,0.952
2026-07-05T08:20:00Z,checkout-api,301,0.0,20,0,115,200,0.943
2026-07-05T08:25:00Z,checkout-api,343,0.0,32,0,114,200,0.95
2026-07-05T08:30:00Z,checkout-api,355,0.0,24,0,113,200,0.954
2026-07-05T08:35:00Z,checkout-api,343,0.0,27,0,122,200,0.955
2026-07-05T08:40:00Z,checkout-api,349,0.0,22,0,119,200,0.937
2026-07-05T08:45:00Z,checkout-api,321,0.0,19,0,115,200,0.946
2026-07-05T08:50:00Z,checkout-api,321,0.0,22,0,113,200,0.953
2026-07-05T08:55:00Z,checkout-api,381,3.704,27,1,122,200,0.951
2026-07-05T09:00:00Z,checkout-api,324,0.0,35,0,120,200,0.953
2026-07-05T09:05:00Z,checkout-api,356,3.333,30,1,119,200,0.948
2026-07-05T09:10:00Z,checkout-api,334,0.0,22,0,115,200,0.952
2026-07-05T09:15:00Z,checkout-api,1385,0.0,19,0,119,200,0.41
2026-07-05T09:20:00Z,checkout-api,1479,2.857,35,1,114,200,0.41
2026-07-05T09:25:00Z,checkout-api,1236,0.0,38,0,119,200,0.583
2026-07-05T09:30:00Z,checkout-api,610,0.0,23,0,115,200,0.8
2026-07-05T09:35:00Z,checkout-api,343,8.333,36,3,120,200,0.947
2026-07-05T09:40:00Z,checkout-api,316,2.857,35,1,114,200,0.953
2026-07-05T09:45:00Z,checkout-api,437,6.667,30,2,113,200,0.94
2026-07-05T09:50:00Z,checkout-api,391,4.348,23,1,122,200,0.961
2026-07-05T09:55:00Z,checkout-api,390,0.0,32,0,122,200,0.955
2026-07-05T10:00:00Z,checkout-api,372,4.167,24,1,115,200,0.952
2026-07-05T10:05:00Z,checkout-api,403,6.667,30,2,119,200,0.946
2026-07-05T10:10:00Z,checkout-api,323,3.704,27,1,116,200,0.943
2026-07-05T10:15:00Z,checkout-api,327,0.0,26,0,114,200,0.943
2026-07-05T10:20:00Z,checkout-api,337,0.0,27,0,115,200,0.945
2026-07-05T10:25:00Z,checkout-api,467,0.0,27,0,115,200,0.963
2026-07-05T10:30:00Z,checkout-api,341,0.0,28,0,113,200,0.954
2026-07-05T10:35:00Z,checkout-api,472,2.703,37,1,121,200,0.951
2026-07-05T10:40:00Z,checkout-api,323,0.0,23,0,120,200,0.953
2026-07-05T10:45:00Z,checkout-api,329,0.0,36,0,118,200,0.959
2026-07-05T10:50:00Z,checkout-api,441,0.0,35,0,118,200,0.957
2026-07-05T10:55:00Z,checkout-api,343,0.0,32,0,116,200,0.956
2026-07-05T11:00:00Z,checkout-api,333,2.778,36,1,113,200,0.956
2026-07-05T11:05:00Z,checkout-api,371,2.326,43,1,121,200,0.959
2026-07-05T11:10:00Z,checkout-api,418,0.0,33,0,118,200,0.94
2026-07-05T11:15:00Z,checkout-api,351,2.381,42,1,113,200,0.943
2026-07-05T11:20:00Z,checkout-api,330,6.061,33,2,123,200,0.944
2026-07-05T11:25:00Z,checkout-api,291,0.0,43,0,119,200,0.956
2026-07-05T11:30:00Z,checkout-api,372,3.03,33,1,123,200,0.946
2026-07-05T11:35:00Z,checkout-api,337,0.0,37,0,115,200,0.951
2026-07-05T11:40:00Z,checkout-api,384,2.5,40,1,116,200,0.964
2026-07-05T11:45:00Z,checkout-api,415,2.222,45,1,114,200,0.954
2026-07-05T11:50:00Z,checkout-api,384,0.0,43,0,123,200,0.947
2026-07-05T11:55:00Z,checkout-api,318,5.405,37,2,121,200,0.944
2026-07-05T12:00:00Z,checkout-api,396,2.564,39,1,121,200,0.951
2026-07-05T12:05:00Z,checkout-api,381,0.0,44,0,122,200,0.944
2026-07-05T12:10:00Z,checkout-api,375,5.128,39,2,120,200,0.938
2026-07-05T12:15:00Z,checkout-api,333,4.651,43,2,113,200,0.949
2026-07-05T12:20:00Z,checkout-api,342,6.061,33,2,115,200,0.948
2026-07-05T12:25:00Z,checkout-api,456,0.0,44,0,120,200,0.95
2026-07-05T12:30:00Z,checkout-api,341,0.0,42,0,115,200,0.948
2026-07-05T12:35:00Z,checkout-api,401,4.878,41,2,114,200,0.944
2026-07-05T12:40:00Z,checkout-api,414,0.0,44,0,113,200,0.948
2026-07-05T12:45:00Z,checkout-api,351,2.857,35,1,117,200,0.956
2026-07-05T12:50:00Z,checkout-api,342,3.226,31,1,114,200,0.943
2026-07-05T12:55:00Z,checkout-api,359,3.922,51,2,121,200,0.947
2026-07-05T13:00:00Z,checkout-api,412,2.222,45,1,117,200,0.954
2026-07-05T13:05:00Z,checkout-api,434,0.0,34,0,120,200,0.954
2026-07-05T13:10:00Z,checkout-api,421,0.0,40,0,123,200,0.947
2026-07-05T13:15:00Z,checkout-api,323,2.222,45,1,118,200,0.959
2026-07-05T13:20:00Z,checkout-api,378,0.0,36,0,116,200,0.961
2026-07-05T13:25:00Z,checkout-api,353,2.5,40,1,113,200,0.962
2026-07-05T13:30:00Z,checkout-api,474,0.0,35,0,119,200,0.947
2026-07-05T13:35:00Z,checkout-api,411,0.0,54,0,121,200,0.946
2026-07-05T13:40:00Z,checkout-api,424,0.0,46,0,118,200,0.959
2026-07-05T13:45:00Z,checkout-api,357,0.0,47,0,123,200,0.95
2026-07-05T13:50:00Z,checkout-api,355,0.0,45,0,122,200,0.938
2026-07-05T13:55:00Z,checkout-api,440,5.128,39,2,122,200,0.961
2026-07-05T14:00:00Z,checkout-api,384,2.222,45,1,113,200,0.95
2026-07-05T14:05:00Z,checkout-api,381,2.941,34,1,123,200,0.937
2026-07-05T14:10:00Z,checkout-api,356,3.333,30,1,115,200,0.945
2026-07-05T14:15:00Z,checkout-api,389,0.0,37,0,121,200,0.947
2026-07-05T14:20:00Z,checkout-api,321,0.0,47,0,116,200,0.943
2026-07-05T14:25:00Z,checkout-api,412,3.125,32,1,115,200,0.954
2026-07-05T14:30:00Z,checkout-api,393,0.0,36,0,120,200,0.949
2026-07-05T14:35:00Z,checkout-api,382,0.0,41,0,117,200,0.946
2026-07-05T14:40:00Z,checkout-api,355,0.0,58,0,122,200,0.947
2026-07-05T14:45:00Z,checkout-api,342,2.326,43,1,121,200,0.951
2026-07-05T14:50:00Z,checkout-api,330,2.632,38,1,115,200,0.94
2026-07-05T14:55:00Z,checkout-api,345,2.0,50,1,123,200,0.963
2026-07-05T15:00:00Z,checkout-api,375,2.5,40,1,119,200,0.944
2026-07-05T15:05:00Z,checkout-api,365,2.326,43,1,121,200,0.943
2026-07-05T15:10:00Z,checkout-api,330,0.0,53,0,113,200,0.948
2026-07-05T15:15:00Z,checkout-api,374,0.0,52,0,114,200,0.947
2026-07-05T15:20:00Z,checkout-api,413,2.5,40,1,123,200,0.955
2026-07-05T15:25:00Z,checkout-api,366,0.0,45,0,117,200,0.945
2026-07-05T15:30:00Z,checkout-api,454,2.326,43,1,122,200,0.941
2026-07-05T15:35:00Z,checkout-api,348,2.128,47,1,114,200,0.947
2026-07-05T15:40:00Z,checkout-api,390,2.439,41,1,118,200,0.959
2026-07-05T15:45:00Z,checkout-api,371,4.878,41,2,121,200,0.942
2026-07-05T15:50:00Z,checkout-api,388,5.0,40,2,123,200,0.949
2026-07-05T15:55:00Z,checkout-api,361,2.273,44,1,120,200,0.946
2026-07-05T16:00:00Z,checkout-api,315,12.195,41,5,121,200,0.962
2026-07-05T16:05:00Z,checkout-api,294,2.326,43,1,114,200,0.96
2026-07-05T16:10:00Z,checkout-api,389,0.0,35,0,117,200,0.963
2026-07-05T16:15:00Z,checkout-api,312,0.0,35,0,116,200,0.944
2026-07-05T16:20:00Z,checkout-api,355,0.0,37,0,123,200,0.959
2026-07-05T16:25:00Z,checkout-api,444,4.0,50,2,123,200,0.948
2026-07-05T16:30:00Z,checkout-api,368,0.0,39,0,119,200,0.956
2026-07-05T16:35:00Z,checkout-api,328,0.0,48,0,120,200,0.96
2026-07-05T16:40:00Z,checkout-api,475,2.632,38,1,119,200,0.958
2026-07-05T16:45:00Z,checkout-api,365,0.0,50,0,120,200,0.943
2026-07-05T16:50:00Z,checkout-api,394,0.0,46,0,121,200,0.952
2026-07-05T16:55:00Z,checkout-api,349,4.878,41,2,119,200,0.945
2026-07-05T17:00:00Z,checkout-api,355,5.263,38,2,121,200,0.947
2026-07-05T17:05:00Z,checkout-api,362,5.263,38,2,120,200,0.943
2026-07-05T17:10:00Z,checkout-api,346,2.5,40,1,119,200,0.957
2026-07-05T17:15:00Z,checkout-api,444,0.0,28,0,119,200,0.951
2026-07-05T17:20:00Z,checkout-api,392,2.632,38,1,123,200,0.945
2026-07-05T17:25:00Z,checkout-api,393,4.762,42,2,121,200,0.945
2026-07-05T17:30:00Z,checkout-api,383,0.0,39,0,119,200,0.938
2026-07-05T17:35:00Z,checkout-api,328,2.5,40,1,113,200,0.951
2026-07-05T17:40:00Z,checkout-api,400,0.0,33,0,117,200,0.943
2026-07-05T17:45:00Z,checkout-api,341,0.0,24,0,113,200,0.94
2026-07-05T17:50:00Z,checkout-api,304,2.5,40,1,121,200,0.943
2026-07-05T17:55:00Z,checkout-api,352,0.0,27,0,122,200,0.96
2026-07-05T18:00:00Z,checkout-api,358,2.564,39,1,115,200,0.939
2026-07-05T18:05:00Z,checkout-api,302,0.0,33,0,122,200,0.945
2026-07-05T18:10:00Z,checkout-api,352,0.0,27,0,123,200,0.946
2026-07-05T18:15:00Z,checkout-api,352,11.111,36,4,114,200,0.943
2026-07-05T18:20:00Z,checkout-api,364,0.0,34,0,122,200,0.955
2026-07-05T18:25:00Z,checkout-api,353,2.128,47,1,120,200,0.952
2026-07-05T18:30:00Z,checkout-api,356,0.0,35,0,120,200,0.947
2026-07-05T18:35:00Z,checkout-api,386,0.0,27,0,118,200,0.934
2026-07-05T18:40:00Z,checkout-api,352,0.0,24,0,115,200,0.964
2026-07-05T18:45:00Z,checkout-api,333,0.0,28,0,114,200,0.959
2026-07-05T18:50:00Z,checkout-api,306,7.692,26,2,116,200,0.947
2026-07-05T18:55:00Z,checkout-api,351,0.0,30,0,121,200,0.958
2026-07-05T19:00:00Z,checkout-api,402,0.0,38,0,118,200,0.957
2026-07-05T19:05:00Z,checkout-api,377,0.0,27,0,123,200,0.943
2026-07-05T19:10:00Z,checkout-api,383,3.125,32,1,113,200,0.947
2026-07-05T19:15:00Z,checkout-api,395,4.348,23,1,122,200,0.965
2026-07-05T19:20:00Z,checkout-api,395,2.778,36,1,117,200,0.957
2026-07-05T19:25:00Z,checkout-api,328,0.0,33,0,114,200,0.964
2026-07-05T19:30:00Z,checkout-api,331,0.0,28,0,115,200,0.943
2026-07-05T19:35:00Z,checkout-api,449,0.0,35,0,117,200,0.953
2026-07-05T19:40:00Z,checkout-api,325,0.0,35,0,118,200,0.947
2026-07-05T19:45:00Z,checkout-api,335,0.0,30,0,113,200,0.941
2026-07-05T19:50:00Z,checkout-api,328,0.0,29,0,115,200,0.953
2026-07-05T19:55:00Z,checkout-api,311,0.0,24,0,115,200,0.959
2026-07-05T20:00:00Z,checkout-api,325,2.857,35,1,122,200,0.969
2026-07-05T20:05:00Z,checkout-api,286,0.0,30,0,116,200,0.953
2026-07-05T20:10:00Z,checkout-api,351,7.143,28,2,113,200,0.955
2026-07-05T20:15:00Z,checkout-api,324,7.143,28,2,113,200,0.949
2026-07-05T20:20:00Z,checkout-api,331,0.0,26,0,114,200,0.931
2026-07-05T20:25:00Z,checkout-api,317,0.0,22,0,121,200,0.954
2026-07-05T20:30:00Z,checkout-api,314,0.0,26,0,115,200,0.94
2026-07-05T20:35:00Z,checkout-api,452,0.0,30,0,117,200,0.956
2026-07-05T20:40:00Z,checkout-api,356,0.0,21,0,115,200,0.953
2026-07-05T20:45:00Z,checkout-api,408,0.0,31,0,113,200,0.954
2026-07-05T20:50:00Z,checkout-api,336,0.0,18,0,119,200,0.957
2026-07-05T20:55:00Z,checkout-api,308,0.0,18,0,113,200,0.963
2026-07-05T21:00:00Z,checkout-api,326,0.0,21,0,114,200,0.955
2026-07-05T21:05:00Z,checkout-api,293,0.0,22,0,120,200,0.935
2026-07-05T21:10:00Z,checkout-api,348,0.0,20,0,119,200,0.962
2026-07-05T21:15:00Z,checkout-api,339,5.556,18,1,116,200,0.949
2026-07-05T21:20:00Z,checkout-api,381,3.704,27,1,115,200,0.946
2026-07-05T21:25:00Z,checkout-api,371,0.0,25,0,118,200,0.94
2026-07-05T21:30:00Z,checkout-api,346,0.0,26,0,114,200,0.945
2026-07-05T21:35:00Z,checkout-api,321,0.0,22,0,117,200,0.961
2026-07-05T21:40:00Z,checkout-api,305,0.0,22,0,113,200,0.954
2026-07-05T21:45:00Z,checkout-api,324,0.0,28,0,123,200,0.955
2026-07-05T21:50:00Z,checkout-api,297,0.0,21,0,117,200,0.952
2026-07-05T21:55:00Z,checkout-api,349,4.167,24,1,117,200,0.936
2026-07-05T22:00:00Z,checkout-api,329,0.0,17,0,115,200,0.954
2026-07-05T22:05:00Z,checkout-api,323,0.0,21,0,122,200,0.954
2026-07-05T22:10:00Z,checkout-api,346,0.0,16,0,114,200,0.935
2026-07-05T22:15:00Z,checkout-api,323,0.0,19,0,116,200,0.958
2026-07-05T22:20:00Z,checkout-api,418,0.0,19,0,123,200,0.959
2026-07-05T22:25:00Z,checkout-api,329,0.0,16,0,120,200,0.959
2026-07-05T22:30:00Z,checkout-api,342,0.0,17,0,119,200,0.945
2026-07-05T22:35:00Z,checkout-api,350,0.0,17,0,118,200,0.958
2026-07-05T22:40:00Z,checkout-api,333,0.0,12,0,115,200,0.944
2026-07-05T22:45:00Z,checkout-api,404,0.0,16,0,120,200,0.951
2026-07-05T22:50:00Z,checkout-api,365,0.0,17,0,116,200,0.947
2026-07-05T22:55:00Z,checkout-api,320,0.0,19,0,121,200,0.947
2026-07-05T23:00:00Z,checkout-api,366,0.0,21,0,115,200,0.961
2026-07-05T23:05:00Z,checkout-api,333,0.0,18,0,114,200,0.952
2026-07-05T23:10:00Z,checkout-api,307,0.0,25,0,123,200,0.942
2026-07-05T23:15:00Z,checkout-api,315,0.0,12,0,116,200,0.954
2026-07-05T23:20:00Z,checkout-api,306,0.0,13,0,115,200,0.951
2026-07-05T23:25:00Z,checkout-api,272,0.0,11,0,113,200,0.95
2026-07-05T23:30:00Z,checkout-api,340,0.0,14,0,121,200,0.943
2026-07-05T23:35:00Z,checkout-api,335,0.0,8,0,122,200,0.955
2026-07-05T23:40:00Z,checkout-api,326,7.692,13,1,116,200,0.953
2026-07-05T23:45:00Z,checkout-api,383,0.0,11,0,116,200,0.937
2026-07-05T23:50:00Z,checkout-api,345,5.0,20,1,113,200,0.93
2026-07-05T23:55:00Z,checkout-api,311,5.882,17,1,117,200,0.946
2026-07-06T00:00:00Z,checkout-api,406,0.0,17,0,114,200,0.953
2026-07-06T00:05:00Z,checkout-api,323,0.0,19,0,113,200,0.943
2026-07-06T00:10:00Z,checkout-api,333,0.0,16,0,118,200,0.957
2026-07-06T00:15:00Z,checkout-api,365,0.0,16,0,118,200,0.943
2026-07-06T00:20:00Z,checkout-api,300,0.0,6,0,116,200,0.956
2026-07-06T00:25:00Z,checkout-api,338,0.0,17,0,120,200,0.941
2026-07-06T00:30:00Z,checkout-api,376,0.0,15,0,117,200,0.952
2026-07-06T00:35:00Z,checkout-api,295,7.692,13,1,117,200,0.947
2026-07-06T00:40:00Z,checkout-api,342,0.0,14,0,114,200,0.969
2026-07-06T00:45:00Z,checkout-api,287,0.0,13,0,118,200,0.953
2026-07-06T00:50:00Z,checkout-api,333,0.0,15,0,119,200,0.944
2026-07-06T00:55:00Z,checkout-api,259,0.0,12,0,118,200,0.956
2026-07-06T01:00:00Z,checkout-api,301,0.0,12,0,114,200,0.942
2026-07-06T01:05:00Z,checkout-api,320,0.0,11,0,118,200,0.946
2026-07-06T01:10:00Z,checkout-api,284,0.0,5,0,117,200,0.95
2026-07-06T01:15:00Z,checkout-api,353,5.556,18,1,118,200,0.959
2026-07-06T01:20:00Z,checkout-api,320,0.0,13,0,116,200,0.93
2026-07-06T01:25:00Z,checkout-api,339,0.0,4,0,117,200,0.958
2026-07-06T01:30:00Z,checkout-api,353,0.0,12,0,113,200,0.936
2026-07-06T01:35:00Z,checkout-api,358,0.0,14,0,114,200,0.953
2026-07-06T01:40:00Z,checkout-api,344,0.0,15,0,118,200,0.945
2026-07-06T01:45:00Z,checkout-api,332,0.0,8,0,119,200,0.956
2026-07-06T01:50:00Z,checkout-api,319,0.0,9,0,121,200,0.958
2026-07-06T01:55:00Z,checkout-api,356,0.0,9,0,119,200,0.949
2026-07-06T02:00:00Z,checkout-api,340,0.0,16,0,114,200,0.964
2026-07-06T02:05:00Z,checkout-api,316,0.0,11,0,114,200,0.954
2026-07-06T02:10:00Z,checkout-api,332,7.692,13,1,123,200,0.949
2026-07-06T02:15:00Z,checkout-api,311,0.0,10,0,118,200,0.952
2026-07-06T02:20:00Z,checkout-api,389,0.0,11,0,117,200,0.954
2026-07-06T02:25:00Z,checkout-api,345,0.0,16,0,115,200,0.954
2026-07-06T02:30:00Z,checkout-api,357,0.0,12,0,118,200,0.948
2026-07-06T02:35:00Z,checkout-api,289,0.0,9,0,120,200,0.944
2026-07-06T02:40:00Z,checkout-api,328,0.0,10,0,119,200,0.946
2026-07-06T02:45:00Z,checkout-api,311,0.0,5,0,117,200,0.937
2026-07-06T02:50:00Z,checkout-api,323,0.0,11,0,113,200,0.961
2026-07-06T02:55:00Z,checkout-api,343,0.0,11,0,114,200,0.933
2026-07-06T03:00:00Z,checkout-api,333,0.0,6,0,122,200,0.965
2026-07-06T03:05:00Z,checkout-api,312,0.0,4,0,120,200,0.968
2026-07-06T03:10:00Z,checkout-api,318,0.0,17,0,119,200,0.955
2026-07-06T03:15:00Z,checkout-api,343,0.0,9,0,114,200,0.953
2026-07-06T03:20:00Z,checkout-api,370,0.0,12,0,121,200,0.96
2026-07-06T03:25:00Z,checkout-api,314,0.0,10,0,123,200,0.958
2026-07-06T03:30:00Z,checkout-api,292,0.0,7,0,121,200,0.95
2026-07-06T03:35:00Z,checkout-api,307,6.25,16,1,121,200,0.952
2026-07-06T03:40:00Z,checkout-api,418,0.0,13,0,120,200,0.945
2026-07-06T03:45:00Z,checkout-api,266,0.0,5,0,113,200,0.956
2026-07-06T03:50:00Z,checkout-api,363,0.0,11,0,120,200,0.949
2026-07-06T03:55:00Z,checkout-api,336,11.111,9,1,118,200,0.953
2026-07-06T04:00:00Z,checkout-api,344,0.0,13,0,115,200,0.939
2026-07-06T04:05:00Z,checkout-api,320,0.0,14,0,122,200,0.955
2026-07-06T04:10:00Z,checkout-api,370,0.0,10,0,117,200,0.951
2026-07-06T04:15:00Z,checkout-api,321,0.0,10,0,118,200,0.956
2026-07-06T04:20:00Z,checkout-api,318,5.263,19,1,115,200,0.966
2026-07-06T04:25:00Z,checkout-api,320,0.0,9,0,123,200,0.956
2026-07-06T04:30:00Z,checkout-api,323,0.0,15,0,118,200,0.938
2026-07-06T04:35:00Z,checkout-api,307,0.0,9,0,123,200,0.936
2026-07-06T04:40:00Z,checkout-api,305,0.0,15,0,115,200,0.948
2026-07-06T04:45:00Z,checkout-api,327,5.882,17,1,116,200,0.945
2026-07-06T04:50:00Z,checkout-api,311,0.0,12,0,115,200,0.94
2026-07-06T04:55:00Z,checkout-api,357,0.0,19,0,122,200,0.963
2026-07-06T05:00:00Z,checkout-api,299,0.0,14,0,113,200,0.971
2026-07-06T05:05:00Z,checkout-api,325,0.0,13,0,123,200,0.957
2026-07-06T05:10:00Z,checkout-api,305,0.0,9,0,115,200,0.964
2026-07-06T05:15:00Z,checkout-api,310,0.0,14,0,116,200,0.954
2026-07-06T05:20:00Z,checkout-api,360,6.667,15,1,119,200,0.951
2026-07-06T05:25:00Z,checkout-api,322,0.0,14,0,119,200,0.945
2026-07-06T05:30:00Z,checkout-api,362,0.0,23,0,119,200,0.97
2026-07-06T05:35:00Z,checkout-api,343,0.0,13,0,119,200,0.947
2026-07-06T05:40:00Z,checkout-api,311,0.0,20,0,118,200,0.947
2026-07-06T05:45:00Z,checkout-api,392,6.25,16,1,120,200,0.945
2026-07-06T05:50:00Z,checkout-api,478,5.263,19,1,122,200,0.953
2026-07-06T05:55:00Z,checkout-api,308,0.0,13,0,118,200,0.949
2026-07-06T06:00:00Z,checkout-api,348,0.0,18,0,116,200,0.93
2026-07-06T06:05:00Z,checkout-api,352,0.0,22,0,120,200,0.953
2026-07-06T06:10:00Z,checkout-api,275,8.333,12,1,113,200,0.95
2026-07-06T06:15:00Z,checkout-api,463,0.0,22,0,117,200,0.944
2026-07-06T06:20:00Z,checkout-api,346,4.545,22,1,120,200,0.953
2026-07-06T06:25:00Z,checkout-api,333,0.0,24,0,122,200,0.943
2026-07-06T06:30:00Z,checkout-api,317,6.667,15,1,118,200,0.931
2026-07-06T06:35:00Z,checkout-api,332,0.0,16,0,115,200,0.959
2026-07-06T06:40:00Z,checkout-api,337,0.0,22,0,119,200,0.958
2026-07-06T06:45:00Z,checkout-api,361,7.692,26,2,116,200,0.96
2026-07-06T06:50:00Z,checkout-api,323,6.667,15,1,113,200,0.956
2026-07-06T06:55:00Z,checkout-api,415,0.0,30,0,120,200,0.96
2026-07-06T07:00:00Z,checkout-api,337,4.348,23,1,113,200,0.945
2026-07-06T07:05:00Z,checkout-api,370,0.0,32,0,113,200,0.944
2026-07-06T07:10:00Z,checkout-api,323,0.0,22,0,113,200,0.937
2026-07-06T07:15:00Z,checkout-api,396,4.348,23,1,122,200,0.937
2026-07-06T07:20:00Z,checkout-api,325,0.0,25,0,119,200,0.956
2026-07-06T07:25:00Z,checkout-api,319,3.333,30,1,121,200,0.945
2026-07-06T07:30:00Z,checkout-api,328,0.0,25,0,120,200,0.957
2026-07-06T07:35:00Z,checkout-api,354,0.0,26,0,120,200,0.962
2026-07-06T07:40:00Z,checkout-api,335,0.0,28,0,120,200,0.952
2026-07-06T07:45:00Z,checkout-api,399,0.0,40,0,123,200,0.945
2026-07-06T07:50:00Z,checkout-api,413,0.0,33,0,118,200,0.953
2026-07-06T07:55:00Z,checkout-api,375,0.0,21,0,123,200,0.955
2026-07-06T08:00:00Z,checkout-api,360,5.882,34,2,115,200,0.951
2026-07-06T08:05:00Z,checkout-api,340,3.333,30,1,120,200,0.936
2026-07-06T08:10:00Z,checkout-api,293,0.0,24,0,117,200,0.963
2026-07-06T08:15:00Z,checkout-api,406,0.0,19,0,122,200,0.938
2026-07-06T08:20:00Z,checkout-api,354,0.0,30,0,113,200,0.949
2026-07-06T08:25:00Z,checkout-api,372,2.857,35,1,121,200,0.955
2026-07-06T08:30:00Z,checkout-api,343,0.0,37,0,119,200,0.937
2026-07-06T08:35:00Z,checkout-api,329,3.226,31,1,115,200,0.952
2026-07-06T08:40:00Z,checkout-api,324,3.333,30,1,123,200,0.942
2026-07-06T08:45:00Z,checkout-api,402,0.0,40,0,113,200,0.946
2026-07-06T08:50:00Z,checkout-api,378,2.857,35,1,117,200,0.949
2026-07-06T08:55:00Z,checkout-api,370,4.651,43,2,116,200,0.955
2026-07-06T09:00:00Z,checkout-api,416,0.0,39,0,122,200,0.946
2026-07-06T09:05:00Z,checkout-api,354,3.704,27,1,121,200,0.944
2026-07-06T09:10:00Z,checkout-api,342,0.0,26,0,113,200,0.94
2026-07-06T09:15:00Z,checkout-api,442,2.128,47,1,117,200,0.958
2026-07-06T09:20:00Z,checkout-api,357,0.0,32,0,116,200,0.961
2026-07-06T09:25:00Z,checkout-api,329,0.0,38,0,113,200,0.949
2026-07-06T09:30:00Z,checkout-api,341,0.0,36,0,117,200,0.946
2026-07-06T09:35:00Z,checkout-api,310,3.226,31,1,116,200,0.944
2026-07-06T09:40:00Z,checkout-api,323,3.704,27,1,118,200,0.965
2026-07-06T09:45:00Z,checkout-api,355,0.0,30,0,122,200,0.946
2026-07-06T09:50:00Z,checkout-api,296,0.0,33,0,123,200,0.935
2026-07-06T09:55:00Z,checkout-api,339,0.0,38,0,120,200,0.94
2026-07-06T10:00:00Z,checkout-api,364,0.0,38,0,117,200,0.945
2026-07-06T10:05:00Z,checkout-api,306,2.326,43,1,115,200,0.952
2026-07-06T10:10:00Z,checkout-api,469,0.0,45,0,119,200,0.943
2026-07-06T10:15:00Z,checkout-api,354,2.439,41,1,118,200,0.949
2026-07-06T10:20:00Z,checkout-api,360,4.255,47,2,120,200,0.959
2026-07-06T10:25:00Z,checkout-api,480,0.0,41,0,123,200,0.969
2026-07-06T10:30:00Z,checkout-api,403,2.273,44,1,120,200,0.954
2026-07-06T10:35:00Z,checkout-api,398,4.0,50,2,121,200,0.946
2026-07-06T10:40:00Z,checkout-api,366,0.0,49,0,120,200,0.959
2026-07-06T10:45:00Z,checkout-api,400,0.0,40,0,120,200,0.962
2026-07-06T10:50:00Z,checkout-api,340,5.882,34,2,119,200,0.933
2026-07-06T10:55:00Z,checkout-api,309,3.846,52,2,113,200,0.959
2026-07-06T11:00:00Z,checkout-api,392,0.0,41,0,119,200,0.949
2026-07-06T11:05:00Z,checkout-api,336,0.0,54,0,117,200,0.943
2026-07-06T11:10:00Z,checkout-api,355,0.0,43,0,121,200,0.948
2026-07-06T11:15:00Z,checkout-api,374,2.5,40,1,116,200,0.949
2026-07-06T11:20:00Z,checkout-api,328,0.0,42,0,115,200,0.925
